Texto	formato_bio	contem_erro
Decrescer a idade de responsabilidade criminal no Brasil seria um equívoco.	[('Decrescer', 'O'), ('a', 'O'), ('idade', 'O'), ('de', 'O'), ('responsabilidade', 'O'), ('criminal', 'O'), ('no', 'O'), ('Brasil', 'O'), ('seria', 'O'), ('um', 'O'), ('equívoco', 'O'), ('.', 'O')]	False
 Outrossim , é mister a criação de multas severas para os condutores que<wrong>desrespeitem</wrong> <correct>desrespeitarem</correct> as ciclofaixas e os <wrong>ciclistas.	[('Outrossim', 'O'), (',', 'O'), ('é', 'O'), ('mister', 'O'), ('a', 'O'), ('criação', 'O'), ('de', 'O'), ('multas', 'O'), ('severas', 'O'), ('para', 'O'), ('os', 'O'), ('condutores', 'O'), ('que', 'O'), ('desrespeitem', 'B-WRONG'), ('<correct>', 'O'), ('desrespeitarem', 'O'), ('</correct>', 'O'), ('as', 'O'), ('ciclofaixas', 'O'), ('e', 'O'), ('os', 'O'), ('ciclistas', 'B-WRONG'), ('.', 'I-WRONG')]	True
Da mesma maneira que possuímos acesso à educação, saúde e lazer porque cumprimos o dever de pagar impostos, o uso de celulares deve ser proibido em todas as escolas nas quais ele está comprometendo a formação de cidadãos, acima de tudo, conscientes de seus direitos e deveres na sociedade.	[('Da', 'O'), ('mesma', 'O'), ('maneira', 'O'), ('que', 'O'), ('possuímos', 'O'), ('acesso', 'O'), ('à', 'O'), ('educação', 'O'), (',', 'O'), ('saúde', 'O'), ('e', 'O'), ('lazer', 'O'), ('porque', 'O'), ('cumprimos', 'O'), ('o', 'O'), ('dever', 'O'), ('de', 'O'), ('pagar', 'O'), ('impostos', 'O'), (',', 'O'), ('o', 'O'), ('uso', 'O'), ('de', 'O'), ('celulares', 'O'), ('deve', 'O'), ('ser', 'O'), ('proibido', 'O'), ('em', 'O'), ('todas', 'O'), ('as', 'O'), ('escolas', 'O'), ('nas', 'O'), ('quais', 'O'), ('ele', 'O'), ('está', 'O'), ('comprometendo', 'O'), ('a', 'O'), ('formação', 'O'), ('de', 'O'), ('cidadãos', 'O'), (',', 'O'), ('acima', 'O'), ('de', 'O'), ('tudo', 'O'), (',', 'O'), ('conscientes', 'O'), ('de', 'O'), ('seus', 'O'), ('direitos', 'O'), ('e', 'O'), ('deveres', 'O'), ('na', 'O'), ('sociedade', 'O'), ('.', 'O')]	False
Sendo assim, o fumante ao comprar o cigarro está aumentando as arrecadações do governo.	[('Sendo', 'O'), ('assim', 'O'), (',', 'O'), ('o', 'O'), ('fumante', 'O'), ('ao', 'O'), ('comprar', 'O'), ('o', 'O'), ('cigarro', 'O'), ('está', 'O'), ('aumentando', 'O'), ('as', 'O'), ('arrecadações', 'O'), ('do', 'O'), ('governo', 'O'), ('.', 'O')]	False
<wrong>Essa</wrong> <correct>Esta</correct> , assim como o voto, deve ser realizada de maneira séria, de forma a se obter o melhor para os interesses da sociedade.	[('Essa', 'B-WRONG'), ('<correct>', 'O'), ('Esta', 'O'), ('</correct>', 'O'), (',', 'O'), ('assim', 'O'), ('como', 'O'), ('o', 'O'), ('voto', 'O'), (',', 'O'), ('deve', 'O'), ('ser', 'O'), ('realizada', 'O'), ('de', 'O'), ('maneira', 'O'), ('séria', 'O'), (',', 'O'), ('de', 'O'), ('forma', 'O'), ('a', 'O'), ('se', 'O'), ('obter', 'O'), ('o', 'O'), ('melhor', 'O'), ('para', 'O'), ('os', 'O'), ('interesses', 'O'), ('da', 'O'), ('sociedade', 'O'), ('.', 'O')]	True
Afinal qual o motivo para esses ajustes ortográficos?	[('Afinal', 'O'), ('qual', 'O'), ('o', 'O'), ('motivo', 'O'), ('para', 'O'), ('esses', 'O'), ('ajustes', 'O'), ('ortográficos', 'O'), ('?', 'O')]	False
No que atitudes<wrong>heróicas</wrong> <correct>heroicas</correct> podem contribuir para a evolução humana?	[('No', 'O'), ('que', 'O'), ('atitudes', 'O'), ('heróicas', 'B-WRONG'), ('<correct>', 'O'), ('heroicas', 'O'), ('</correct>', 'O'), ('podem', 'O'), ('contribuir', 'O'), ('para', 'O'), ('a', 'O'), ('evolução', 'O'), ('humana', 'O'), ('?', 'O')]	True
O fato de se ter uma mulher na Presidência do Brasil não garante que a partir daí elas serão menos discriminadas, mais respeitadas e tratadas com a mesma seriedade que é dada aos homens.	[('O', 'O'), ('fato', 'O'), ('de', 'O'), ('se', 'O'), ('ter', 'O'), ('uma', 'O'), ('mulher', 'O'), ('na', 'O'), ('Presidência', 'O'), ('do', 'O'), ('Brasil', 'O'), ('não', 'O'), ('garante', 'O'), ('que', 'O'), ('a', 'O'), ('partir', 'O'), ('daí', 'O'), ('elas', 'O'), ('serão', 'O'), ('menos', 'O'), ('discriminadas', 'O'), (',', 'O'), ('mais', 'O'), ('respeitadas', 'O'), ('e', 'O'), ('tratadas', 'O'), ('com', 'O'), ('a', 'O'), ('mesma', 'O'), ('seriedade', 'O'), ('que', 'O'), ('é', 'O'), ('dada', 'O'), ('aos', 'O'), ('homens', 'O'), ('.', 'O')]	False
Na Roma Antiga, os coliseus enchiam quando os gladiadores combatiam.	[('Na', 'O'), ('Roma', 'O'), ('Antiga', 'O'), (',', 'O'), ('os', 'O'), ('coliseus', 'O'), ('enchiam', 'O'), ('quando', 'O'), ('os', 'O'), ('gladiadores', 'O'), ('combatiam', 'O'), ('.', 'O')]	False
Sempre caímos na risada.</wrong> Cada fumante ou não-fumante, por força de sua relação cultural com pessoas que fazem acontecer (os políticos), tem que dar um grito de basta a tanta demagogia existente hoje na sociedade que proíbe, penaliza e que quer acabar com o livre arbítrio que temos.	[('Sempre', 'O'), ('caímos', 'O'), ('na', 'O'), ('risada', 'O'), ('.', 'O'), ('Cada', 'O'), ('fumante', 'O'), ('ou', 'O'), ('não-fumante', 'O'), (',', 'O'), ('por', 'O'), ('força', 'O'), ('de', 'O'), ('sua', 'O'), ('relação', 'O'), ('cultural', 'O'), ('com', 'O'), ('pessoas', 'O'), ('que', 'O'), ('fazem', 'O'), ('acontecer', 'O'), ('(', 'O'), ('os', 'O'), ('políticos', 'O'), (')', 'O'), (',', 'O'), ('tem', 'O'), ('que', 'O'), ('dar', 'O'), ('um', 'O'), ('grito', 'O'), ('de', 'O'), ('basta', 'O'), ('a', 'O'), ('tanta', 'O'), ('demagogia', 'O'), ('existente', 'O'), ('hoje', 'O'), ('na', 'O'), ('sociedade', 'O'), ('que', 'O'), ('proíbe', 'O'), (',', 'O'), ('penaliza', 'O'), ('e', 'O'), ('que', 'O'), ('quer', 'O'), ('acabar', 'O'), ('com', 'O'), ('o', 'O'), ('livre', 'O'), ('arbítrio', 'O'), ('que', 'O'), ('temos', 'O'), ('.', 'O')]	False
Assim, a paixão pelo futebol apenas desperta o ego do brasileiro em tentar alcançar sua aspiração individual visualizada nesse esporte para que, vencendo seus concorrentes, ganhe a Copa e seja respeitado pelos outros povos e nações.	[('Assim', 'O'), (',', 'O'), ('a', 'O'), ('paixão', 'O'), ('pelo', 'O'), ('futebol', 'O'), ('apenas', 'O'), ('desperta', 'O'), ('o', 'O'), ('ego', 'O'), ('do', 'O'), ('brasileiro', 'O'), ('em', 'O'), ('tentar', 'O'), ('alcançar', 'O'), ('sua', 'O'), ('aspiração', 'O'), ('individual', 'O'), ('visualizada', 'O'), ('nesse', 'O'), ('esporte', 'O'), ('para', 'O'), ('que', 'O'), (',', 'O'), ('vencendo', 'O'), ('seus', 'O'), ('concorrentes', 'O'), (',', 'O'), ('ganhe', 'O'), ('a', 'O'), ('Copa', 'O'), ('e', 'O'), ('seja', 'O'), ('respeitado', 'O'), ('pelos', 'O'), ('outros', 'O'), ('povos', 'O'), ('e', 'O'), ('nações', 'O'), ('.', 'O')]	False
"O ser humano está acostumado a ter perguntas não respondidas, mas de<wrong>vez</wrong> <correct>vez em</correct> quando aparecem questões que intrigam muitos e se tornam assuntos universais e diários como <wrong>o dito</wrong> <correct>o</correct> ""fim do mundo""."	"[('O', 'O'), ('ser', 'O'), ('humano', 'O'), ('está', 'O'), ('acostumado', 'O'), ('a', 'O'), ('ter', 'O'), ('perguntas', 'O'), ('não', 'O'), ('respondidas', 'O'), (',', 'O'), ('mas', 'O'), ('de', 'O'), ('vez', 'B-WRONG'), ('<correct>', 'O'), ('vez', 'O'), ('em', 'O'), ('</correct>', 'O'), ('quando', 'O'), ('aparecem', 'O'), ('questões', 'O'), ('que', 'O'), ('intrigam', 'O'), ('muitos', 'O'), ('e', 'O'), ('se', 'O'), ('tornam', 'O'), ('assuntos', 'O'), ('universais', 'O'), ('e', 'O'), ('diários', 'O'), ('como', 'O'), ('o', 'B-WRONG'), ('dito', 'I-WRONG'), ('<correct>', 'O'), ('o', 'O'), ('</correct>', 'O'), ('""', 'O'), ('fim', 'O'), ('do', 'O'), ('mundo', 'O'), ('""', 'O'), ('.', 'O')]"	True
Excursões eram realizadas na Portelinha (o núcleo na história) , como se fosse a savana africana.	[('Excursões', 'O'), ('eram', 'O'), ('realizadas', 'O'), ('na', 'O'), ('Portelinha', 'O'), ('(', 'O'), ('o', 'O'), ('núcleo', 'O'), ('na', 'O'), ('história', 'O'), (')', 'O'), (',', 'O'), ('como', 'O'), ('se', 'O'), ('fosse', 'O'), ('a', 'O'), ('savana', 'O'), ('africana', 'O'), ('.', 'O')]	False
 Por outro lado, o problema não é somente da<wrong>chuva e sim</wrong> <correct>chuva, mas também</correct> do desperdício.	[('Por', 'O'), ('outro', 'O'), ('lado', 'O'), (',', 'O'), ('o', 'O'), ('problema', 'O'), ('não', 'O'), ('é', 'O'), ('somente', 'O'), ('da', 'O'), ('chuva', 'B-WRONG'), ('e', 'I-WRONG'), ('sim', 'I-WRONG'), ('<correct>', 'O'), ('chuva', 'O'), (',', 'O'), ('mas', 'O'), ('também', 'O'), ('</correct>', 'O'), ('do', 'O'), ('desperdício', 'O'), ('.', 'O')]	True
<wrong>A Aids, é</wrong> <correct>A Aids é,</correct> sem dúvida, uma das doenças que tem causado grande índice de mortes, onde milhares de pessoas são infectadas aqui no Brasil.	[('A', 'B-WRONG'), ('Aids', 'I-WRONG'), (',', 'I-WRONG'), ('é', 'I-WRONG'), ('<correct>', 'O'), ('A', 'O'), ('Aids', 'O'), ('é', 'O'), (',', 'O'), ('</correct>', 'O'), ('sem', 'O'), ('dúvida', 'O'), (',', 'O'), ('uma', 'O'), ('das', 'O'), ('doenças', 'O'), ('que', 'O'), ('tem', 'O'), ('causado', 'O'), ('grande', 'O'), ('índice', 'O'), ('de', 'O'), ('mortes', 'O'), (',', 'O'), ('onde', 'O'), ('milhares', 'O'), ('de', 'O'), ('pessoas', 'O'), ('são', 'O'), ('infectadas', 'O'), ('aqui', 'O'), ('no', 'O'), ('Brasil', 'O'), ('.', 'O')]	True
Agora apenas nos resta esperar para que possamos responder a todas essas perguntas, e para que possamos ter certeza de que iremos ou não se adaptar até o prazo.	[('Agora', 'O'), ('apenas', 'O'), ('nos', 'O'), ('resta', 'O'), ('esperar', 'O'), ('para', 'O'), ('que', 'O'), ('possamos', 'O'), ('responder', 'O'), ('a', 'O'), ('todas', 'O'), ('essas', 'O'), ('perguntas', 'O'), (',', 'O'), ('e', 'O'), ('para', 'O'), ('que', 'O'), ('possamos', 'O'), ('ter', 'O'), ('certeza', 'O'), ('de', 'O'), ('que', 'O'), ('iremos', 'O'), ('ou', 'O'), ('não', 'O'), ('se', 'O'), ('adaptar', 'O'), ('até', 'O'), ('o', 'O'), ('prazo', 'O'), ('.', 'O')]	False
Esportes que agreguem valores, união entre os indivíduos, entretenimento, diversão e lazer devem ser estimulados para qualquer pessoa.	[('Esportes', 'O'), ('que', 'O'), ('agreguem', 'O'), ('valores', 'O'), (',', 'O'), ('união', 'O'), ('entre', 'O'), ('os', 'O'), ('indivíduos', 'O'), (',', 'O'), ('entretenimento', 'O'), (',', 'O'), ('diversão', 'O'), ('e', 'O'), ('lazer', 'O'), ('devem', 'O'), ('ser', 'O'), ('estimulados', 'O'), ('para', 'O'), ('qualquer', 'O'), ('pessoa', 'O'), ('.', 'O')]	False
 As campanhas publicitárias do Governo Federal<wrong>sobre</wrong> <correct>para</correct> conscientizar a sociedade brasileira dos males que a bebida alcoólica pode causar <wrong>não são suficientes enquanto</wrong> <correct>não serão suficientes enquanto</correct> não houver uma aplicação prática da lei, ou seja, punindo todos aqueles que a desrespeitam, para que isso sirva de exemplo às outras pessoas.	[('As', 'O'), ('campanhas', 'O'), ('publicitárias', 'O'), ('do', 'O'), ('Governo', 'O'), ('Federal', 'O'), ('sobre', 'B-WRONG'), ('<correct>', 'O'), ('para', 'O'), ('</correct>', 'O'), ('conscientizar', 'O'), ('a', 'O'), ('sociedade', 'O'), ('brasileira', 'O'), ('dos', 'O'), ('males', 'O'), ('que', 'O'), ('a', 'O'), ('bebida', 'O'), ('alcoólica', 'O'), ('pode', 'O'), ('causar', 'O'), ('não', 'B-WRONG'), ('são', 'I-WRONG'), ('suficientes', 'I-WRONG'), ('enquanto', 'I-WRONG'), ('<correct>', 'O'), ('não', 'O'), ('serão', 'O'), ('suficientes', 'O'), ('enquanto', 'O'), ('</correct>', 'O'), ('não', 'O'), ('houver', 'O'), ('uma', 'O'), ('aplicação', 'O'), ('prática', 'O'), ('da', 'O'), ('lei', 'O'), (',', 'O'), ('ou', 'O'), ('seja', 'O'), (',', 'O'), ('punindo', 'O'), ('todos', 'O'), ('aqueles', 'O'), ('que', 'O'), ('a', 'O'), ('desrespeitam', 'O'), (',', 'O'), ('para', 'O'), ('que', 'O'), ('isso', 'O'), ('sirva', 'O'), ('de', 'O'), ('exemplo', 'O'), ('às', 'O'), ('outras', 'O'), ('pessoas', 'O'), ('.', 'O')]	True
A questão linguística tem ganhado espaço no cotidiano dos brasileiros, desde o Novo Acordo Ortográfico, em que a língua portuguesa foi novamente reavivada e, em partes, reformulada para a melhor relação entre seus falantes que estão em partes distintas do globo terrestre.	[('A', 'O'), ('questão', 'O'), ('linguística', 'O'), ('tem', 'O'), ('ganhado', 'O'), ('espaço', 'O'), ('no', 'O'), ('cotidiano', 'O'), ('dos', 'O'), ('brasileiros', 'O'), (',', 'O'), ('desde', 'O'), ('o', 'O'), ('Novo', 'O'), ('Acordo', 'O'), ('Ortográfico', 'O'), (',', 'O'), ('em', 'O'), ('que', 'O'), ('a', 'O'), ('língua', 'O'), ('portuguesa', 'O'), ('foi', 'O'), ('novamente', 'O'), ('reavivada', 'O'), ('e', 'O'), (',', 'O'), ('em', 'O'), ('partes', 'O'), (',', 'O'), ('reformulada', 'O'), ('para', 'O'), ('a', 'O'), ('melhor', 'O'), ('relação', 'O'), ('entre', 'O'), ('seus', 'O'), ('falantes', 'O'), ('que', 'O'), ('estão', 'O'), ('em', 'O'), ('partes', 'O'), ('distintas', 'O'), ('do', 'O'), ('globo', 'O'), ('terrestre', 'O'), ('.', 'O')]	False
 Em contrapartida<wrong>as</wrong> <correct>às</correct> demais crenças, <wrong>existe</wrong> <correct>existem</correct> duas que geralmente são alvos constantes de repúdio, atos <wrong>descriminatórios</wrong> <correct>discriminatórias</correct> e violentos, sendo elas as religiões <wrong>Afrodescendentes</wrong> <correct>afro-brasileiras</correct> .	[('Em', 'O'), ('contrapartida', 'O'), ('as', 'B-WRONG'), ('<correct>', 'O'), ('às', 'O'), ('</correct>', 'O'), ('demais', 'O'), ('crenças', 'O'), (',', 'O'), ('existe', 'B-WRONG'), ('<correct>', 'O'), ('existem', 'O'), ('</correct>', 'O'), ('duas', 'O'), ('que', 'O'), ('geralmente', 'O'), ('são', 'O'), ('alvos', 'O'), ('constantes', 'O'), ('de', 'O'), ('repúdio', 'O'), (',', 'O'), ('atos', 'O'), ('descriminatórios', 'B-WRONG'), ('<correct>', 'O'), ('discriminatórias', 'O'), ('</correct>', 'O'), ('e', 'O'), ('violentos', 'O'), (',', 'O'), ('sendo', 'O'), ('elas', 'O'), ('as', 'O'), ('religiões', 'O'), ('Afrodescendentes', 'B-WRONG'), ('<correct>', 'O'), ('afro-brasileiras', 'O'), ('</correct>', 'O'), ('.', 'O')]	True
Portanto, é coerente pensar que o jogador é um servo no momento em que está em campo defendendo as cores de sua seleção.	[('Portanto', 'O'), (',', 'O'), ('é', 'O'), ('coerente', 'O'), ('pensar', 'O'), ('que', 'O'), ('o', 'O'), ('jogador', 'O'), ('é', 'O'), ('um', 'O'), ('servo', 'O'), ('no', 'O'), ('momento', 'O'), ('em', 'O'), ('que', 'O'), ('está', 'O'), ('em', 'O'), ('campo', 'O'), ('defendendo', 'O'), ('as', 'O'), ('cores', 'O'), ('de', 'O'), ('sua', 'O'), ('seleção', 'O'), ('.', 'O')]	False
Copa do mundo.	[('Copa', 'O'), ('do', 'O'), ('mundo', 'O'), ('.', 'O')]	False
Os</wrong> relacionamentos humanos, por sua vez, são fundamentais para a felicidade do <wrong>indivíduo.Relacionamentos</wrong> estes que só são dignos de confiança <wrong>quando baseiam-se recíprocos no respeito e verdade</wrong> .	[('Os', 'O'), ('relacionamentos', 'O'), ('humanos', 'O'), (',', 'O'), ('por', 'O'), ('sua', 'O'), ('vez', 'O'), (',', 'O'), ('são', 'O'), ('fundamentais', 'O'), ('para', 'O'), ('a', 'O'), ('felicidade', 'O'), ('do', 'O'), ('indivíduo', 'B-WRONG'), ('.', 'I-WRONG'), ('Relacionamentos', 'I-WRONG'), ('estes', 'O'), ('que', 'O'), ('só', 'O'), ('são', 'O'), ('dignos', 'O'), ('de', 'O'), ('confiança', 'O'), ('quando', 'B-WRONG'), ('baseiam-se', 'I-WRONG'), ('recíprocos', 'I-WRONG'), ('no', 'I-WRONG'), ('respeito', 'I-WRONG'), ('e', 'I-WRONG'), ('verdade', 'I-WRONG'), ('.', 'O')]	True
 Deve-se destinar a eles melhor educação, em atividades fora da escola, instruir a família a dar mais atenção participar da vida deles, para que na sociedade fazem a<wrong>diferença;</wrong> <correct>diferença.	[('Deve-se', 'O'), ('destinar', 'O'), ('a', 'O'), ('eles', 'O'), ('melhor', 'O'), ('educação', 'O'), (',', 'O'), ('em', 'O'), ('atividades', 'O'), ('fora', 'O'), ('da', 'O'), ('escola', 'O'), (',', 'O'), ('instruir', 'O'), ('a', 'O'), ('família', 'O'), ('a', 'O'), ('dar', 'O'), ('mais', 'O'), ('atenção', 'O'), ('participar', 'O'), ('da', 'O'), ('vida', 'O'), ('deles', 'O'), (',', 'O'), ('para', 'O'), ('que', 'O'), ('na', 'O'), ('sociedade', 'O'), ('fazem', 'O'), ('a', 'O'), ('diferença', 'B-WRONG'), (';', 'I-WRONG'), ('<correct>', 'O'), ('diferença', 'O'), ('.', 'O')]	True
"Como já diz o ditado popular: ""é melhor prevenir do que remediar""."	"[('Como', 'O'), ('já', 'O'), ('diz', 'O'), ('o', 'O'), ('ditado', 'O'), ('popular', 'O'), (':', 'O'), ('""', 'O'), ('é', 'O'), ('melhor', 'O'), ('prevenir', 'O'), ('do', 'O'), ('que', 'O'), ('remediar', 'O'), ('""', 'O'), ('.', 'O')]"	False
Até os deuses do Olimpo deliciavam-se com a ambrosia.	[('Até', 'O'), ('os', 'O'), ('deuses', 'O'), ('do', 'O'), ('Olimpo', 'O'), ('deliciavam-se', 'O'), ('com', 'O'), ('a', 'O'), ('ambrosia', 'O'), ('.', 'O')]	False
Não será muito fácil, ainda haverá aqueles com mais idade que irão escrever do jeito que aprenderam.	[('Não', 'O'), ('será', 'O'), ('muito', 'O'), ('fácil', 'O'), (',', 'O'), ('ainda', 'O'), ('haverá', 'O'), ('aqueles', 'O'), ('com', 'O'), ('mais', 'O'), ('idade', 'O'), ('que', 'O'), ('irão', 'O'), ('escrever', 'O'), ('do', 'O'), ('jeito', 'O'), ('que', 'O'), ('aprenderam', 'O'), ('.', 'O')]	False
 Mesmo que fictício, foi uma analogia bem empregada para esclarecer esse engano<wrong>no</wrong> moral brasileiro.	[('Mesmo', 'O'), ('que', 'O'), ('fictício', 'O'), (',', 'O'), ('foi', 'O'), ('uma', 'O'), ('analogia', 'O'), ('bem', 'O'), ('empregada', 'O'), ('para', 'O'), ('esclarecer', 'O'), ('esse', 'O'), ('engano', 'O'), ('no', 'B-WRONG'), ('moral', 'O'), ('brasileiro', 'O'), ('.', 'O')]	True
 Agora</correct> , nós que não fumamos poderemos todos frequentar barzinhos ou danceterias sem ter que dividir o cigarro com quem fuma ou ficar com o cabelo e roupas com <wrong>esse</wrong> cheiro insuportável e beneficamente estaremos fazendo bem a nós mesmos pois teremos o livre arbítrio de não fumarmos passivamente á<correct>à</correct> força.	[('Agora', 'O'), ('</correct>', 'O'), (',', 'O'), ('nós', 'O'), ('que', 'O'), ('não', 'O'), ('fumamos', 'O'), ('poderemos', 'O'), ('todos', 'O'), ('frequentar', 'O'), ('barzinhos', 'O'), ('ou', 'O'), ('danceterias', 'O'), ('sem', 'O'), ('ter', 'O'), ('que', 'O'), ('dividir', 'O'), ('o', 'O'), ('cigarro', 'O'), ('com', 'O'), ('quem', 'O'), ('fuma', 'O'), ('ou', 'O'), ('ficar', 'O'), ('com', 'O'), ('o', 'O'), ('cabelo', 'O'), ('e', 'O'), ('roupas', 'O'), ('com', 'O'), ('esse', 'B-WRONG'), ('cheiro', 'O'), ('insuportável', 'O'), ('e', 'O'), ('beneficamente', 'O'), ('estaremos', 'O'), ('fazendo', 'O'), ('bem', 'O'), ('a', 'O'), ('nós', 'O'), ('mesmos', 'O'), ('pois', 'O'), ('teremos', 'O'), ('o', 'O'), ('livre', 'O'), ('arbítrio', 'O'), ('de', 'O'), ('não', 'O'), ('fumarmos', 'O'), ('passivamente', 'O'), ('á', 'O'), ('<correct>', 'O'), ('à', 'O'), ('</correct>', 'O'), ('força', 'O'), ('.', 'O')]	True
 Pois as mesmas são de pessoas<wrong>publicas</wrong> <correct>públicas</correct> conhecidas em todo o mundo, e elas não querem ser reconhecidas através de escândalos e conflitos .	[('Pois', 'O'), ('as', 'O'), ('mesmas', 'O'), ('são', 'O'), ('de', 'O'), ('pessoas', 'O'), ('publicas', 'B-WRONG'), ('<correct>', 'O'), ('públicas', 'O'), ('</correct>', 'O'), ('conhecidas', 'O'), ('em', 'O'), ('todo', 'O'), ('o', 'O'), ('mundo', 'O'), (',', 'O'), ('e', 'O'), ('elas', 'O'), ('não', 'O'), ('querem', 'O'), ('ser', 'O'), ('reconhecidas', 'O'), ('através', 'O'), ('de', 'O'), ('escândalos', 'O'), ('e', 'O'), ('conflitos', 'O'), ('.', 'O')]	True
E se um dia ninguém lembrar do trema?	[('E', 'O'), ('se', 'O'), ('um', 'O'), ('dia', 'O'), ('ninguém', 'O'), ('lembrar', 'O'), ('do', 'O'), ('trema', 'O'), ('?', 'O')]	False
Já existem dados que uma criança de apenas três meses é capaz de sentir toda a dor de ser morta no útero de sua mãe, e que quando isso é executado ela sente o perigo e começa a sofrer, mas ela indefesa não pode fazer nada não pode lutar para ficar viva, pois ainda só tem três meses.	[('Já', 'O'), ('existem', 'O'), ('dados', 'O'), ('que', 'O'), ('uma', 'O'), ('criança', 'O'), ('de', 'O'), ('apenas', 'O'), ('três', 'O'), ('meses', 'O'), ('é', 'O'), ('capaz', 'O'), ('de', 'O'), ('sentir', 'O'), ('toda', 'O'), ('a', 'O'), ('dor', 'O'), ('de', 'O'), ('ser', 'O'), ('morta', 'O'), ('no', 'O'), ('útero', 'O'), ('de', 'O'), ('sua', 'O'), ('mãe', 'O'), (',', 'O'), ('e', 'O'), ('que', 'O'), ('quando', 'O'), ('isso', 'O'), ('é', 'O'), ('executado', 'O'), ('ela', 'O'), ('sente', 'O'), ('o', 'O'), ('perigo', 'O'), ('e', 'O'), ('começa', 'O'), ('a', 'O'), ('sofrer', 'O'), (',', 'O'), ('mas', 'O'), ('ela', 'O'), ('indefesa', 'O'), ('não', 'O'), ('pode', 'O'), ('fazer', 'O'), ('nada', 'O'), ('não', 'O'), ('pode', 'O'), ('lutar', 'O'), ('para', 'O'), ('ficar', 'O'), ('viva', 'O'), (',', 'O'), ('pois', 'O'), ('ainda', 'O'), ('só', 'O'), ('tem', 'O'), ('três', 'O'), ('meses', 'O'), ('.', 'O')]	False
Por conseguinte, a internet tem a função de aproximar as pessoas, e alguns se utilizam disso para praticarem crimes, entre outros, por isso há algumas mentiras por questão de segurança.	[('Por', 'O'), ('conseguinte', 'O'), (',', 'O'), ('a', 'O'), ('internet', 'O'), ('tem', 'O'), ('a', 'O'), ('função', 'O'), ('de', 'O'), ('aproximar', 'O'), ('as', 'O'), ('pessoas', 'O'), (',', 'O'), ('e', 'O'), ('alguns', 'O'), ('se', 'O'), ('utilizam', 'O'), ('disso', 'O'), ('para', 'O'), ('praticarem', 'O'), ('crimes', 'O'), (',', 'O'), ('entre', 'O'), ('outros', 'O'), (',', 'O'), ('por', 'O'), ('isso', 'O'), ('há', 'O'), ('algumas', 'O'), ('mentiras', 'O'), ('por', 'O'), ('questão', 'O'), ('de', 'O'), ('segurança', 'O'), ('.', 'O')]	False
Afinal diferenças sempre irão existir.	[('Afinal', 'O'), ('diferenças', 'O'), ('sempre', 'O'), ('irão', 'O'), ('existir', 'O'), ('.', 'O')]	False
O entupimento de bueiros ou a falta desses, a instalação de casas às margens de rios e afluentes, provoca enchentes fazendo com que os moradores, em sua maioria de classe baixa, sofram as terríveis consequências.	[('O', 'O'), ('entupimento', 'O'), ('de', 'O'), ('bueiros', 'O'), ('ou', 'O'), ('a', 'O'), ('falta', 'O'), ('desses', 'O'), (',', 'O'), ('a', 'O'), ('instalação', 'O'), ('de', 'O'), ('casas', 'O'), ('às', 'O'), ('margens', 'O'), ('de', 'O'), ('rios', 'O'), ('e', 'O'), ('afluentes', 'O'), (',', 'O'), ('provoca', 'O'), ('enchentes', 'O'), ('fazendo', 'O'), ('com', 'O'), ('que', 'O'), ('os', 'O'), ('moradores', 'O'), (',', 'O'), ('em', 'O'), ('sua', 'O'), ('maioria', 'O'), ('de', 'O'), ('classe', 'O'), ('baixa', 'O'), (',', 'O'), ('sofram', 'O'), ('as', 'O'), ('terríveis', 'O'), ('consequências', 'O'), ('.', 'O')]	False
Há também os que argumentam que isso não influencia o eleitor e que é apenas um desperdício do dinheiro público.	[('Há', 'O'), ('também', 'O'), ('os', 'O'), ('que', 'O'), ('argumentam', 'O'), ('que', 'O'), ('isso', 'O'), ('não', 'O'), ('influencia', 'O'), ('o', 'O'), ('eleitor', 'O'), ('e', 'O'), ('que', 'O'), ('é', 'O'), ('apenas', 'O'), ('um', 'O'), ('desperdício', 'O'), ('do', 'O'), ('dinheiro', 'O'), ('público', 'O'), ('.', 'O')]	False
 Descreve o despertar de pessoas que moram na favela, podemos perceber que são que não ligam muito para outras coisas <wrong>alem</wrong> de suas vidas.	[('Descreve', 'O'), ('o', 'O'), ('despertar', 'O'), ('de', 'O'), ('pessoas', 'O'), ('que', 'O'), ('moram', 'O'), ('na', 'O'), ('favela', 'O'), (',', 'O'), ('podemos', 'O'), ('perceber', 'O'), ('que', 'O'), ('são', 'O'), ('que', 'O'), ('não', 'O'), ('ligam', 'O'), ('muito', 'O'), ('para', 'O'), ('outras', 'O'), ('coisas', 'O'), ('alem', 'B-WRONG'), ('de', 'O'), ('suas', 'O'), ('vidas', 'O'), ('.', 'O')]	True
Enfim, não é regra que casais tenham pouca diferença de idade.	[('Enfim', 'O'), (',', 'O'), ('não', 'O'), ('é', 'O'), ('regra', 'O'), ('que', 'O'), ('casais', 'O'), ('tenham', 'O'), ('pouca', 'O'), ('diferença', 'O'), ('de', 'O'), ('idade', 'O'), ('.', 'O')]	False
